petition_id,label_length,abstract_length,num_signatures
4809,9,42,433
5956,8,50,432
1178,14,50,432
1589,5,43,432
9158,15,28,432
8679,12,48,431
8394,13,43,431
4573,10,37,431
10773,12,44,429
880,14,44,429
4968,9,45,429
10075,11,37,428
10738,15,61,428
4017,14,53,428
5184,14,56,428
10404,7,47,427
1985,12,38,425
4971,3,51,425
11056,13,50,424
7064,10,48,424
341,10,32,424
952,13,47,424
8649,9,49,424
11273,11,46,424
4504,9,45,423
11643,11,54,422
1704,7,34,421
2986,9,43,421
11901,7,48,421
2721,12,49,420
7429,14,51,419
8309,12,44,418
1887,10,51,418
3880,11,48,417
10441,12,50,417
1287,10,50,417
6244,12,58,416
9556,11,47,415
11013,13,52,415
949,9,41,415
8460,15,52,414
11407,12,46,413
797,10,12,413
5317,13,49,413
1542,6,34,413
2338,8,51,413
3607,14,36,411
2290,8,33,411
1081,15,47,411
5884,13,45,410
5720,7,41,410
927,14,50,410
6026,12,44,408
11569,11,48,408
4855,10,51,407
9067,6,43,407
1399,8,44,407
1440,12,23,407
7244,14,52,406
3640,15,50,406
1018,7,53,406
11492,16,39,405
3505,10,30,405
3117,9,50,405
1519,13,54,405
6701,4,54,404
11078,7,46,404
1635,10,61,404
6708,12,46,404
4678,12,60,404
2241,8,52,403
8037,10,47,403
11751,3,52,403
3148,12,15,403
10360,13,29,403
6954,11,37,403
2867,9,48,403
1346,11,55,402
4894,13,60,401
9771,12,52,401
7164,12,50,400
8940,10,32,399
6519,6,52,399
1562,7,39,399
11949,10,47,399
4694,6,49,399
5048,11,48,398
5488,10,58,397
2237,11,19,396
10959,11,55,396
8607,14,48,396
11075,8,25,396
9496,12,45,396
7689,8,52,395
2426,6,54,395
6790,13,23,395
11485,14,42,395
3476,12,54,394
1534,14,52,394
6928,10,45,393
2076,10,48,392
7987,13,55,392
9615,14,51,392
3007,13,41,391
7514,12,47,391
6730,9,23,391
7123,11,53,391
6651,13,47,390
7932,8,47,390
2756,14,53,390
9555,14,51,389
8632,8,53,389
4312,11,42,389
2436,13,42,389
6577,9,46,387
2381,9,42,387
3841,10,58,386
1881,8,38,386
397,11,47,385
9226,8,17,385
6454,11,42,385
12176,13,34,385
6024,3,47,385
3259,12,53,385
10634,12,51,385
7825,14,49,384
11039,14,46,384
1748,5,47,384
11192,14,47,383
7337,13,52,383
11336,15,41,383
2536,13,22,382
1337,11,37,382
948,12,22,382
8361,6,39,382
415,10,45,382
5283,14,57,382
3249,12,46,381
11226,12,43,381
3320,6,51,381
4646,5,18,380
1421,9,53,380
11978,13,46,379
5804,12,46,379
4272,13,37,379
9551,7,36,378
9506,8,51,378
8507,9,33,378
11790,9,41,377
9877,13,45,377
2964,14,54,377
4087,9,29,376
11331,9,50,376
2014,12,42,375
12218,16,54,375
4139,12,49,374
11782,13,51,374
5483,5,51,374
6387,12,47,372
4299,11,28,372
10185,10,26,372
3628,12,53,372
7706,12,49,372
9871,7,33,372
7787,14,58,372
5554,12,51,371
11482,11,53,371
10313,10,45,371
7385,12,31,370
2213,10,45,370
3144,8,48,370
10480,13,40,370
2876,5,45,369
4955,13,28,369
2750,14,50,369
5784,7,12,369
4376,7,51,369
11282,10,24,369
5801,9,37,368
3146,14,51,368
4759,10,16,368
2139,9,51,368
10272,8,29,367
6081,5,34,366
2031,6,46,365
10515,8,46,364
5351,15,53,363
11281,12,60,363
5920,12,53,363
5564,12,46,363
619,13,46,363
4449,4,52,362
9347,6,13,361
3336,13,57,361
2101,11,46,361
7304,5,50,361
10348,10,54,361
10312,4,51,360
10709,12,15,360
1152,12,48,360
5746,11,48,359
6879,6,44,359
8996,11,24,359
2686,10,33,359
4179,16,50,358
4170,9,41,357
3237,13,54,356
12345,11,52,356
4929,9,50,356
4436,12,52,356
4586,14,57,356
5964,9,36,356
10013,9,50,355
11583,11,43,355
8788,14,37,355
3074,12,46,354
5606,9,51,354
2394,11,52,354
6437,9,47,353
2178,6,30,353
4401,12,25,353
5123,16,48,353
4265,13,47,352
4274,12,10,352
8766,11,33,352
2377,14,51,352
2729,11,46,351
10379,11,46,351
5065,14,61,351
5126,13,50,351
4137,11,54,351
8130,9,40,349
7224,9,40,349
9372,6,48,349
2934,10,37,349
7556,12,50,349
10840,13,55,349
11672,13,56,348
680,15,53,348
6314,8,49,348
4190,10,45,348
9508,11,44,347
1073,6,40,347
7715,14,50,347
33,13,44,347
5486,11,58,347
7105,8,44,347
1981,10,50,346
7260,11,55,346
5295,11,42,345
8502,13,49,345
3004,9,43,344
3454,12,49,344
7346,6,54,344
3397,16,50,344
360,13,50,343
12379,11,49,342
4488,11,48,342
1381,12,32,342
9480,16,62,341
6145,17,58,341
6339,12,40,340
9846,5,34,340
6667,6,37,340
3315,15,53,340
4582,12,37,339
10311,6,45,339
10995,9,33,339
4250,8,53,339
1254,13,48,339
11602,5,32,339
509,8,55,338
9326,11,57,338
12222,11,24,337
4709,10,50,337
7886,8,40,337
2978,17,13,337
4957,11,46,336
7480,11,52,336
11571,8,48,336
4161,10,45,335
8942,5,52,335
7469,14,50,335
10034,8,44,335
4547,7,47,335
5467,11,45,335
2164,12,52,335
2720,11,51,334
10996,14,50,334
11238,12,49,334
9712,13,50,334
8601,12,51,334
11120,16,54,333
10792,14,43,333
10682,11,48,333
11989,8,55,333
11735,15,44,332
4219,10,47,332
11704,8,44,332
207,10,49,332
11725,6,36,332
7006,3,53,332
2354,13,46,332
8462,12,35,332
3277,12,46,331
11248,7,46,330
7931,12,50,330
6076,10,28,330
4522,11,48,329
7701,13,60,329
9086,7,55,329
7927,11,53,328
11565,9,57,328
5248,12,55,328
10052,6,47,328
1459,4,55,328
10893,15,33,327
5957,9,15,327
2504,11,38,327
822,11,54,327
2625,10,12,327
7816,12,48,326
8364,14,21,326
6428,12,39,325
3937,12,47,325
4047,13,48,325
4859,12,41,325
7909,10,44,325
3197,4,57,325
2615,14,42,325
6829,12,56,325
7854,7,41,324
1422,12,48,324
10883,7,48,324
1412,13,52,324
9367,10,38,323
12364,11,44,323
9350,14,53,323
10175,11,50,323
1049,13,62,323
9320,15,45,322
8392,12,31,321
7365,16,45,321
9745,11,45,321
8153,13,55,321
2803,14,36,320
11910,11,44,320
4751,12,44,319
7941,15,53,319
8108,12,52,319
10800,10,55,319
1231,9,50,319
5765,9,48,318
1742,9,51,318
9450,12,49,318
1789,14,42,318
10521,10,51,318
266,10,40,318
10439,10,58,318
11035,11,46,318
9779,12,48,317
1474,9,41,316
3489,7,61,316
7737,11,43,316
6545,11,54,316
3807,9,53,316
6874,12,50,316
12224,11,42,316
5441,15,59,315
2897,13,52,315
5464,13,50,315
2463,11,54,315
3905,12,51,315
2132,9,40,315
1590,7,51,315
2102,14,56,314
9850,6,48,314
8217,10,54,314
2534,12,47,313
6977,12,46,313
1986,11,50,312
11578,7,46,311
7199,14,49,311
1342,15,48,311
6330,10,49,311
5374,12,42,310
11491,11,46,310
3374,11,45,310
3778,12,44,310
8190,16,48,310
5157,13,47,309
9903,6,28,309
2198,9,40,309
991,10,47,309
5659,8,51,309
5156,11,48,309
7272,10,51,308
5219,10,50,308
7339,12,57,308
3663,8,38,308
12311,10,46,307
6317,14,48,307
5673,7,46,307
5632,7,52,307
2677,14,52,307
10190,9,48,307
4672,11,41,307
4832,14,52,306
2346,12,47,306
2821,13,40,306
11746,13,53,306
890,10,19,306
11465,12,45,306
5025,15,51,305
10371,9,48,305
6160,13,48,305
4612,15,56,305
11794,9,45,305
6742,9,45,305
6118,14,46,304
11903,8,44,304
842,9,44,303
3849,15,38,302
5661,13,37,302
10561,14,51,302
7131,11,29,302
6029,13,53,302
11228,10,38,301
11241,13,51,301
11100,12,50,301
1481,9,45,301
2898,12,33,301
9902,12,35,300
3775,11,55,300
5111,13,47,300
5652,15,57,300
3736,9,53,300
268,13,54,299
7095,13,45,299
9581,11,21,298
338,10,45,298
216,13,51,297
77,7,32,296
5802,7,45,296
652,14,27,296
2612,11,41,296
6672,12,48,296
10442,9,50,296
145,14,50,296
2868,5,49,295
5400,15,52,295
2448,7,48,295
608,15,54,295
1089,8,51,295
4838,14,47,295
3534,4,15,294
902,13,44,294
12185,15,49,293
3182,11,40,293
8354,12,53,292
3310,10,25,292
9921,12,55,292
6443,9,39,292
1012,10,45,291
871,11,57,290
3222,13,21,290
1301,3,44,290
3941,14,48,289
8775,13,40,289
5425,8,48,289
9129,13,53,289
1828,11,46,289
12113,13,49,289
905,8,27,289
9501,10,53,288
11655,11,51,288
7933,11,44,288
5291,13,53,288
9284,12,44,287
6906,12,46,287
6770,13,49,287
2610,10,27,287
8554,11,42,286
10514,11,53,286
559,11,48,285
4009,11,33,285
1919,8,39,285
6238,9,35,285
3210,13,39,284
9851,12,26,284
9481,12,37,284
4821,12,50,283
670,6,7,283
11022,10,47,283
1642,9,38,282
7143,11,46,282
3477,13,45,282
7256,11,54,281
1535,13,47,281
7121,12,52,281
598,10,43,281
729,12,50,281
7235,11,50,281
434,12,34,281
4325,10,41,281
2804,7,41,281
9705,8,54,280
9262,7,41,280
1285,12,45,280
3955,11,53,280
7660,10,53,280
8863,8,9,280
874,5,50,280
9277,10,48,280
2335,11,52,279
6541,12,38,279
4345,10,52,279
8736,9,35,279
7725,11,50,279
3845,6,44,278
9026,11,48,278
10968,15,52,278
6371,7,45,278
10384,14,32,278
6974,7,47,278
11462,9,46,277
2586,11,47,277
5726,14,61,277
7490,9,33,277
1523,12,52,277
6285,5,56,277
5756,13,41,276
4393,11,63,276
11586,11,53,276
8359,4,17,276
6573,13,32,276
10549,15,33,275
12325,6,53,275
10315,9,32,274
4341,7,43,274
7568,11,33,274
10579,7,45,274
6603,5,37,274
10076,15,52,274
4515,4,47,274
10565,7,11,274
1627,6,28,274
1802,10,41,273
2574,10,51,273
11044,11,45,273
25,11,50,272
7604,9,42,272
895,11,42,272
5683,8,47,272
4843,14,43,272
34,15,47,272
1176,11,47,271
11961,11,37,271
5685,13,51,271
10426,11,50,271
2247,10,45,270
12228,9,42,270
12352,11,50,270
4002,10,47,270
4898,14,49,270
9476,12,46,270
5705,11,51,270
5014,10,27,270
5347,12,47,269
923,14,37,269
8542,9,56,269
10081,10,45,269
2669,12,36,269
10653,11,38,269
8698,13,26,269
4503,10,49,268
11686,8,52,268
2930,10,46,268
10537,12,41,268
530,13,42,267
8723,11,48,267
2956,7,53,267
26,8,56,267
10581,11,46,267
5809,5,34,266
9492,11,47,266
4195,7,51,266
11775,9,48,266
11637,11,43,266
9232,15,43,266
1915,13,39,265
8755,11,54,265
9955,10,48,265
4473,13,50,265
10362,14,52,265
7382,14,51,265
5226,11,49,265
11018,16,46,265
8067,13,29,264
3429,11,49,264
2315,11,51,263
4235,12,52,263
8901,10,54,263
1234,11,51,263
5817,9,54,263
546,10,49,263
11101,16,58,262
8473,12,38,262
2206,13,30,262
1875,13,54,262
12298,9,46,261
849,16,54,261
5461,12,49,261
5872,13,54,261
6841,15,55,261
6436,15,45,260
6754,7,47,260
9238,10,47,260
3604,10,50,259
9782,9,49,259
11998,8,46,259
2762,8,46,259
10614,12,27,258
629,14,48,258
599,12,36,258
11627,12,21,258
5701,12,34,258
7000,11,53,258
11807,12,49,257
3773,15,51,257
1809,9,41,257
653,4,34,257
7707,4,48,257
2061,12,49,256
9822,6,40,256
1528,11,45,256
10207,14,45,255
796,10,43,255
6571,8,47,255
11118,14,47,255
11497,10,47,255
453,11,51,254
11346,15,51,254
813,4,47,254
3401,12,47,254
4448,14,40,254
8177,12,51,254
5610,12,45,254
8410,14,43,254
12145,13,44,253
2945,15,52,253
10004,8,50,253
3548,8,49,253
7758,8,50,253
10118,11,50,252
7155,13,44,252
722,9,46,251
7120,7,49,251
3195,11,36,251
2632,6,15,251
7265,9,35,251
8738,13,47,251
9371,14,30,251
58,8,19,251
7090,16,54,251
8179,10,37,251
9436,13,55,251
6965,7,52,250
6527,13,45,250
8803,14,42,250
11052,9,35,249
427,10,42,249
2042,14,57,249
7525,15,44,249
3088,10,48,249
6947,12,49,249
9681,14,42,248
6590,12,47,248
4089,3,39,248
586,11,40,248
6051,9,53,247
12069,14,49,247
12045,11,49,247
2911,11,50,247
1082,10,36,246
3902,12,60,246
11932,13,44,246
7330,12,47,246
9263,11,45,246
5983,13,46,246
6000,13,41,246
4085,14,33,246
5280,11,54,245
4447,13,42,245
3746,10,49,245
10097,12,55,245
3107,12,41,245
3533,16,37,245
9490,13,51,245
4151,8,48,245
11188,6,42,244
3015,13,44,244
10749,11,45,244
10637,8,31,244
7762,9,46,244
7769,6,22,244
6013,9,51,243
11615,13,48,243
8362,9,37,243
6248,12,44,243
12156,13,50,243
7161,10,48,243
7499,12,48,243
6511,14,47,243
8804,13,22,243
10874,12,50,243
8093,13,53,242
8191,9,41,242
10247,17,55,242
9960,13,55,242
5730,15,51,242
7567,16,47,241
10218,10,44,241
7745,9,44,241
12061,7,42,241
5845,11,49,241
9085,8,49,241
7783,14,37,241
3714,5,42,241
11921,10,51,240
1044,9,50,240
5975,8,46,240
10002,13,55,240
6547,7,31,240
9448,14,58,240
1777,14,45,239
185,12,52,239
1329,7,14,238
8638,14,43,238
4149,12,51,237
3884,12,46,237
4187,14,49,237
7562,13,38,237
1163,15,18,237
8165,15,35,237
11809,12,46,237
1288,6,43,237
4356,10,42,237
4850,6,38,236
9122,12,47,236
11456,13,50,236
10374,8,52,236
11815,11,42,236
4989,7,27,236
7753,11,12,236
854,5,56,236
4211,12,44,235
9980,11,61,235
5026,13,43,235
2710,7,46,235
4479,15,32,235
6531,14,42,234
1132,16,56,234
10406,11,46,234
3193,6,47,234
6095,12,24,234
7448,10,47,233
5999,11,46,233
8812,13,43,233
12179,13,26,233
8162,11,51,233
12127,8,50,233
4528,14,48,233
5951,12,34,233
2908,12,29,233
2220,6,33,232
4803,3,30,232
6642,12,24,232
1228,11,48,232
2066,11,45,231
4663,10,49,231
4919,8,53,231
3699,11,53,231
9825,12,54,231
2715,13,33,230
580,9,52,230
236,14,32,230
11941,7,27,229
5786,10,24,229
6417,12,48,229
1323,11,40,229
4980,13,50,229
727,14,50,229
595,5,42,228
8561,12,36,228
1698,12,36,228
3619,11,42,228
2738,10,48,228
6593,7,38,228
6247,13,22,227
2415,7,44,227
7582,11,44,227
7428,13,31,227
12132,15,35,227
9191,12,46,226
11710,13,54,226
2100,11,48,226
5878,13,42,226
7231,9,42,226
10306,10,41,226
4763,14,52,226
5091,10,56,226
6990,6,37,225
4550,11,35,225
10206,15,40,225
6376,13,52,225
6179,11,50,225
8123,12,38,225
1938,11,48,225
624,4,38,225
2794,7,53,225
11082,12,44,225
5211,12,35,224
4486,10,53,224
4752,10,43,224
11312,7,47,223
1,16,52,223
3483,7,25,223
4086,9,60,223
4960,13,40,223
6474,8,27,223
8666,8,27,222
2793,9,22,222
9289,9,51,222
988,5,53,222
6650,13,51,222
372,12,42,222
12087,13,30,222
11251,15,53,222
1926,7,48,222
8474,9,47,222
3912,11,49,222
15,10,42,221
2008,11,50,221
9222,12,48,221
4403,11,27,220
10057,8,47,220
1964,13,41,220
9063,8,46,220
7767,11,57,220
7291,13,7,219
9029,11,41,219
10119,16,42,219
206,13,35,219
4433,7,48,219
2316,10,48,219
9951,15,49,219
8629,16,56,218
5332,7,28,218
2555,12,48,218
6663,9,37,218
9149,12,52,218
4743,12,45,218
11676,14,46,218
2492,12,47,218
10674,11,51,217
7062,7,50,217
9925,10,50,217
8110,11,41,217
1055,11,41,216
3894,9,24,216
8640,13,54,216
3389,11,43,216
3688,15,54,216
10305,11,18,216
6172,14,49,216
8208,10,23,216
8692,12,46,216
10005,16,48,215
4755,5,43,215
9184,11,45,215
12310,6,43,215
6866,15,50,215
8472,12,47,214
2161,9,48,214
11116,13,52,214
5562,12,50,214
8303,11,46,214
2190,10,37,214
2022,14,59,214
650,13,34,213
11235,10,54,213
11077,8,51,213
11749,10,49,213
7443,14,51,213
6949,9,43,213
8010,4,53,213
5051,13,45,213
8004,14,52,213
7200,13,50,213
1880,3,50,212
3240,12,47,212
5942,14,50,212
1709,12,50,212
3598,8,54,212
11043,9,45,212
8834,10,49,211
1101,8,40,211
7560,14,57,211
1441,13,48,211
6885,10,42,211
11310,15,48,211
7032,17,59,211
12109,7,34,211
4228,14,51,211
10460,10,45,211
1818,9,36,211
3016,5,31,210
3695,14,34,210
984,14,24,210
1295,16,47,210
11519,13,48,210
9431,10,49,210
247,14,57,209
4732,10,55,209
11962,6,49,209
9607,9,42,209
9938,9,47,209
6097,12,42,209
3802,8,49,209
7990,8,55,208
8294,6,50,208
6824,13,34,208
3669,11,44,208
6211,11,55,208
1784,6,54,208
8215,11,47,208
10510,14,46,208
7555,10,48,207
2717,11,50,207
7861,12,44,207
8366,9,37,207
2541,11,51,207
2432,14,22,207
4555,14,54,207
7438,11,44,207
583,12,45,207
6569,11,24,206
8571,8,15,206
5667,7,36,206
9111,12,47,206
10511,10,48,206
11803,8,52,206
1270,11,34,206
1188,17,49,206
4860,12,52,206
7529,11,51,206
10176,13,57,206
156,11,46,206
2129,8,47,205
10790,7,50,205
10171,14,58,205
7117,11,52,205
6205,15,52,205
5712,12,46,204
6877,14,39,204
700,13,38,204
3395,9,52,204
2326,8,50,204
5978,13,48,204
5903,14,45,203
10845,9,11,203
12287,10,42,203
4282,14,53,203
84,8,42,203
9443,11,53,203
671,9,46,203
2106,9,56,203
7850,14,51,203
10151,11,51,203
9135,12,50,202
7068,9,38,202
10776,10,31,202
7036,13,52,202
4500,13,50,202
3632,4,25,202
8919,4,9,201
9619,10,52,201
1586,11,43,201
684,7,42,201
5605,8,44,201
12283,14,50,201
8007,13,45,201
10605,11,47,200
88,10,46,200
8219,13,36,200
8714,7,35,200
4349,13,50,200
5052,9,41,200
11187,8,44,200
11030,11,43,200
3080,9,37,200
3645,7,42,200
6234,14,52,200
7300,13,42,199
2923,8,40,199
12384,14,43,199
782,9,32,199
12036,11,44,199
5489,9,43,199
4095,7,47,199
6758,11,43,199
1561,9,46,198
4377,8,43,198
4962,12,55,198
398,15,36,198
10848,16,44,197
2921,9,49,197
8932,11,32,197
5534,10,38,197
4292,3,27,197
3014,10,48,197
9015,13,28,197
10896,7,27,196
10033,11,47,196
1997,10,47,196
2947,8,46,196
4593,11,49,196
2156,13,28,196
9868,13,45,196
7728,14,45,195
974,13,46,195
11612,11,40,195
4125,8,42,195
7895,10,47,195
12114,16,51,195
5865,7,55,195
1891,10,36,195
9040,13,45,194
4365,14,46,194
4647,8,47,194
9264,12,53,194
4050,5,42,194
4051,13,57,194
604,16,55,194
9509,13,51,194
9242,8,44,193
572,12,59,193
3789,10,43,193
3509,15,53,193
1870,12,40,192
9927,16,53,192
10991,12,51,192
8172,8,54,192
463,15,50,192
7661,12,48,192
9001,10,51,192
12050,7,38,192
2969,10,47,192
11466,12,62,191
2954,15,56,191
6085,16,48,191
4797,9,51,191
11795,11,50,191
11340,16,55,191
7961,13,56,191
11591,10,49,191
5690,11,39,190
10179,12,50,190
3099,14,44,190
3104,7,45,190
1615,9,48,190
396,7,60,190
7898,10,35,190
5277,13,40,190
3677,10,54,190
3928,8,42,190
8712,6,39,189
8856,13,49,189
3279,11,45,189
4183,12,49,189
8455,13,51,189
2623,13,47,189
8030,8,50,189
1930,10,46,189
11216,13,45,189
4111,14,30,189
6497,9,40,188
5321,13,42,188
5811,5,46,188
636,10,45,188
5993,11,55,188
6461,11,48,188
10329,15,50,188
8286,8,50,188
9803,8,52,187
1392,12,43,187
9924,13,47,187
257,10,46,187
1401,14,47,187
1751,8,49,187
3500,11,30,186
8399,13,27,186
11032,8,38,185
2030,12,50,185
4861,12,52,185
10907,14,45,185
8506,14,53,185
6255,11,47,185
5046,9,56,185
10638,12,48,185
3701,11,48,185
8795,13,57,184
776,13,50,184
5201,13,41,184
3314,14,62,184
9751,15,32,184
4221,10,45,184
6027,12,54,184
5479,9,41,184
10512,8,51,184
8538,12,50,183
7588,9,51,183
10666,16,47,183
6101,6,42,182
10859,14,48,182
3350,13,35,182
1261,13,59,182
9227,10,46,182
10917,12,45,182
11793,13,52,182
8995,11,49,181
8,11,59,181
238,11,50,181
5631,8,51,181
3968,6,51,181
2091,12,36,181
2331,5,28,181
4225,8,49,181
9998,6,49,181
750,6,17,181
7876,12,45,181
11863,3,54,181
11095,12,51,181
4056,5,44,181
10755,6,24,180
1190,13,48,180
3950,9,43,180
3730,12,26,180
10454,12,49,180
2118,10,47,180
11422,9,40,180
4568,9,30,179
10006,9,51,179
1001,9,28,179
3258,10,47,179
5727,11,48,179
11505,10,28,179
11573,11,31,179
11632,14,56,179
2687,14,44,179
4084,13,52,178
6467,9,49,178
9842,13,59,178
5178,11,20,178
2823,14,52,178
5263,10,42,178
4213,10,45,178
11564,13,17,178
2554,8,52,178
12141,8,34,178
718,10,49,178
4457,10,37,178
3970,15,53,178
10871,13,46,177
2758,10,43,177
11498,9,47,177
11849,11,44,177
6107,10,48,177
8575,12,44,177
10525,9,49,177
2832,12,44,177
6833,13,45,177
354,13,51,177
7768,13,50,177
1455,13,43,177
2,12,46,176
7843,14,51,176
9984,8,43,176
3047,8,44,176
11977,7,34,176
7521,10,43,176
4069,14,52,176
5020,10,51,176
665,10,54,176
4611,10,35,175
11603,6,40,175
7294,13,50,175
11845,9,52,175
6595,12,30,175
4351,8,43,175
3439,9,20,175
12258,13,39,175
9526,12,42,175
2711,5,35,174
10851,8,13,174
6639,17,57,174
1951,14,54,174
663,13,51,174
10854,10,31,174
5995,11,48,174
5287,11,42,174
2619,10,32,174
3386,11,48,174
1869,8,44,173
5768,9,19,173
5377,13,54,173
4623,15,39,173
12317,11,49,173
4669,11,44,173
12239,10,55,173
10481,13,50,173
11142,13,50,173
11330,15,52,173
12008,11,25,173
9234,12,30,172
3753,14,53,172
3346,11,40,172
7100,11,47,172
6122,11,48,172
265,12,45,172
1840,14,33,172
7219,12,43,172
2952,10,31,172
8769,11,55,172
5121,8,50,172
9653,13,53,172
8998,7,48,172
5286,11,56,172
8182,11,48,171
11005,10,54,171
8602,12,53,171
8504,12,54,171
2731,17,51,171
12244,12,53,171
12202,12,46,171
12144,10,51,171
12129,10,48,171
7208,12,39,171
7914,4,21,170
8012,9,43,170
10876,13,35,170
10169,7,50,170
5299,12,27,170
8970,11,29,170
9539,13,47,169
12107,12,49,169
6816,7,51,169
4524,6,18,169
1354,11,51,169
5937,9,46,169
9333,5,56,169
1198,6,47,169
144,10,49,168
9405,12,51,168
9805,5,29,168
6857,8,46,168
82,10,22,168
2182,11,39,168
523,4,43,168
2462,11,54,168
774,14,50,168
11147,10,44,168
7798,10,48,168
223,13,18,168
1423,10,47,168
5355,10,23,168
6445,16,53,168
164,14,43,167
4807,14,54,167
5344,10,33,167
7543,11,43,167
7395,10,43,167
8412,13,50,167
10368,10,49,167
12303,11,51,167
768,14,46,167
2496,15,49,167
3130,9,44,167
6420,7,49,167
3256,12,47,167
7236,12,25,167
12255,8,46,166
11291,8,44,166
1418,15,51,166
8860,7,42,166
8969,12,19,166
3784,9,44,166
9237,13,54,166
510,13,47,166
1592,14,53,166
5752,9,47,166
7255,10,34,166
426,15,40,166
2097,15,34,165
1026,12,50,165
12099,13,51,165
12232,14,45,165
9497,11,48,165
2938,10,27,165
1591,15,55,165
884,12,40,165
2549,10,32,165
10920,15,50,165
764,7,59,165
11641,10,56,165
195,13,48,165
10683,6,44,164
2946,11,55,164
2281,12,47,164
1174,8,54,164
5428,11,49,164
3907,11,51,164
3658,7,48,164
7630,12,53,164
10925,11,37,164
3945,13,56,163
10931,3,16,163
8904,11,62,163
11566,8,40,163
12336,13,45,163
276,10,51,163
2401,12,49,163
3431,8,59,163
2140,7,46,163
3495,10,41,163
11324,10,47,163
3283,8,31,163
3038,13,45,163
9823,10,48,163
6416,14,45,162
7880,5,54,162
3974,11,48,162
7245,13,51,162
6182,12,46,162
4450,9,24,162
8368,14,57,162
1797,15,48,162
6480,6,41,162
10274,15,54,161
5938,8,26,161
11667,10,46,161
5316,12,44,161
4484,12,39,161
3591,13,52,161
6287,12,51,161
1311,12,47,161
8805,13,24,161
11499,15,44,161
5343,11,28,161
5875,11,50,161
7150,13,52,160
8333,11,44,160
5309,11,15,160
3755,14,27,160
5455,11,23,160
2737,16,47,160
1833,4,34,160
6554,11,48,159
1052,9,46,159
11762,12,45,159
8754,9,40,159
12190,13,21,159
7348,14,47,159
7089,8,38,159
5395,12,45,159
9976,14,51,158
9240,10,53,158
8134,8,45,158
7779,12,54,158
12220,6,42,158
5698,9,21,158
8349,11,54,158
4722,8,50,157
7929,11,53,157
11958,13,36,157
3982,8,43,157
10104,4,28,157
7979,6,13,157
2540,10,45,157
3999,12,49,157
10415,13,51,157
514,10,48,157
3786,10,50,157
4587,13,41,156
11290,11,46,156
11619,7,25,156
11092,10,25,156
5276,8,52,156
11659,10,44,156
12159,13,51,156
556,8,8,156
8492,13,27,156
2508,12,32,156
3093,12,52,156
246,15,57,156
5378,14,49,156
484,8,50,156
7504,13,36,155
4093,11,49,155
2126,9,47,155
10335,8,52,155
2145,14,50,155
4080,16,58,155
5517,12,41,155
10612,11,40,155
8059,10,44,155
1263,13,45,155
10135,9,41,155
5716,15,46,154
8814,13,47,154
775,11,48,154
4132,14,37,154
1179,14,45,154
6366,13,52,154
9564,6,55,154
7009,12,53,154
3545,8,32,154
1941,8,43,154
7502,14,47,154
5987,13,45,154
3343,12,50,153
212,8,38,153
8646,11,46,153
11731,7,43,153
1657,11,42,153
10475,11,43,153
1409,12,52,153
3691,12,50,153
4574,9,45,153
10788,11,45,153
5904,12,47,153
1546,7,24,153
11912,8,48,153
12194,10,52,153
11832,13,41,153
5200,14,50,152
12324,11,39,152
4827,11,55,152
1244,13,50,152
5205,12,48,152
2880,12,46,152
4521,13,49,152
9861,12,50,152
11756,7,47,151
7513,11,55,151
5967,14,49,151
11045,10,46,151
2199,14,53,151
6169,12,45,151
4781,14,39,150
5348,10,39,150
5010,15,57,150
10157,10,44,150
2184,12,21,150
9643,13,49,150
8701,4,48,150
5559,16,51,150
11557,11,43,150
11810,12,50,149
9465,7,33,149
465,9,52,149
615,9,34,149
794,10,25,149
10820,12,27,149
9679,13,39,149
2594,11,46,149
7298,14,47,149
9853,5,48,149
10184,13,47,149
686,11,40,149
2065,9,44,149
5536,7,29,148
4844,14,42,148
1838,10,44,148
2590,3,50,148
6079,12,55,148
11802,11,50,148
11893,14,52,148
9625,11,53,148
10136,12,49,148
351,12,56,148
10248,11,47,148
7388,12,52,147
2246,6,42,147
7781,9,48,147
8076,10,54,147
5431,4,49,147
6478,12,50,147
12065,11,31,147
11361,7,57,147
4986,11,26,146
1248,13,57,146
8989,15,44,146
4761,14,48,146
11064,13,46,146
6706,8,58,146
8948,7,43,146
6828,12,37,146
2494,9,49,146
2611,10,20,146
9427,11,51,146
10113,13,41,146
8697,15,28,146
11126,13,52,146
1916,14,55,146
7477,14,54,146
2641,14,52,146
9021,6,36,145
4831,11,44,145
2010,12,34,145
11755,12,50,145
6958,11,48,145
5797,7,53,145
1960,12,41,145
10576,12,43,145
5432,15,59,145
10233,12,36,145
1796,14,47,145
5282,12,51,145
11260,11,50,144
8897,12,39,144
1064,15,54,144
4083,14,51,144
7821,10,47,144
8274,10,16,143
5827,11,40,143
7497,15,53,143
12330,11,43,143
3227,8,46,143
2692,11,59,143
6348,2,42,143
12271,11,49,143
9926,11,43,143
2359,15,52,143
570,10,46,143
6427,10,28,143
11890,9,26,143
7508,11,29,142
47,11,39,142
10085,13,52,142
3958,11,55,142
6985,13,46,142
221,15,53,142
4112,16,58,141
11176,8,47,141
9844,5,30,141
10479,12,49,141
5791,11,43,141
4492,14,55,141
9077,10,49,141
1330,5,53,141
3504,8,35,141
12188,11,52,141
6792,13,39,141
11111,7,50,141
